vote,tw_time,twitter_user_id,twitter_user_name,twitter_user_screen_name,twitter_user_followers_count,vote_url,is_quote,twitter_user_prof,main,delta_hours
A,2021-12-29 18:40:25+09:00,1110783411264712704,Acro,kararagire_0,511,twitter.com/kararagire_0/status/1476125945539055616,False,SSBU (Sephiroth Toon) / Re:Zero / Yorushika,other,0
B,2021-12-29 18:40:30+09:00,3992169679,ジャック,TiroJack,1990,twitter.com/TiroJack/status/1476125968607907843,False,スマブラのリンク使いです。SPからはバンカズも使ってます。,other,0
B,2021-12-29 18:40:31+09:00,702526170391117825,† AGO †,AGO_suma,1338,twitter.com/AGO_suma/status/1476125973112573954,False,アゴ。SSBU(ロイ、ソラ)/GGST(イノ、腹パン)/DTB Rate1600/魔剣伝説/お願い社長！/マフィアシティ/全キャラVIPの民 駄文置き場https://t.co/oWOx6D8Vsu,other,0
B,2021-12-29 18:40:34+09:00,1387730938663096323,ちくわぶ,ChickWBWB,176,twitter.com/ChickWBWB/status/1476125984340717568,False,ルフ,other,0
A,2021-12-29 18:41:00+09:00,1118998297,キシル/Kishiru,Kishiru73,34333,twitter.com/Kishiru73/status/1476126092977373186,False,SSBU(Pika) YouTubeはこちら→ https://t.co/cJobJNpmzC… 七海千秋さんが大好きです #キシルアート お仕事の依頼はDMまで,other,0
B,2021-12-29 18:41:03+09:00,1458714336802017281,リンシ,Rinshi_ssbu,59,twitter.com/Rinshi_ssbu/status/1476126108206583809,False,スマブラ垢 ぱせりまんさんとそんぐんさん、keptさんを特に応援しています スマブラ以外の推しはSixTONES、=Love、夏川椎菜さん、BEYOOOOONDS,other,0
B,2021-12-29 18:41:06+09:00,1280743437088645120,ファン,LumaDair,41,twitter.com/LumaDair/status/1476126119162429445,False,SSBU | アイコンは鮭フレーク様から,other,0
A,2021-12-29 18:41:10+09:00,2408776176,つむすと,4D_Killer_Combi,9624,twitter.com/4D_Killer_Combi/status/1476126135532793858,False,ドクマリ窓主 窓参加希望の方は固定ツイートを読んだ上で連絡をお願いします。 …https://t.co/LP0Snntq9t SSBUJPR 41位 スマブラSP デレステ三村かな子 @DMW1424素敵なアイコン→ @BanelSpringer #つむアート,other,0
B,2021-12-29 18:41:30+09:00,757348156925284354,aki,akki17aki,1456,twitter.com/akki17aki/status/1476126218693263367,False,Practice,other,0
A,2021-12-29 18:41:53+09:00,1376540521,akasa,guowaaa,7572,twitter.com/guowaaa/status/1476126315212582915,False,スマブラSP(クラウド/パルテナ/ホムヒカ) アイコン:@tkmtbs,other,0
A,2021-12-29 18:42:01+09:00,1354222235343491072,まっさん@,massan_ssb,61,twitter.com/massan_ssb/status/1476126351078084608,False,スマブラSP(ssbu)/ファイナルソードDE/🌙😈/NickelodeonASB,other,0
A,2021-12-29 18:42:09+09:00,1393141488784084994,暴発芸人のカイ,Kai_4848LUIGI,798,twitter.com/Kai_4848LUIGI/status/1476126385093898244,False,ルイージ セフィロス使われのおまよわです。 暴発教教祖 ぎらんハンター 質問箱https://t.co/9BB84PSFQx お師匠@silk_sup 裏垢@kaino83 277回即死コンボします。,other,0
B,2021-12-29 18:42:27+09:00,857201673281847297,マツ,buff_Diddy,449,twitter.com/buff_Diddy/status/1476126457537904642,False,"スマブラSP　ディディーコング
リンク　ホムヒカ",other,0
B,2021-12-29 18:42:38+09:00,3215372025,ginko,ginkopacman,4017,twitter.com/ginkopacman/status/1476126505680142341,False,スマブラSP パックマン やらかしの民 HS,other,0
B,2021-12-29 18:42:42+09:00,1298511229011415041,アオウィー,aowii_channe,43,twitter.com/aowii_channe/status/1476126523254255619,False,スマブラとグラブルとウマ娘とか色々が大好きなだけの男。スマブラのメインはジョーカー、サブはたぶんセフィロス。ウマ娘はライスシャワー大好き,other,0
B,2021-12-29 18:42:47+09:00,1367472942506942464,こど,Kodoran_2005,70,twitter.com/Kodoran_2005/status/1476126544448069635,False,低浮上/ロボット使いです！たくさん絡みに来てくれると嬉しいです！,other,0
B,2021-12-29 18:42:54+09:00,1388542170974408707,ts,ts07207,11,twitter.com/ts07207/status/1476126570058498048,False,SSBU:シーク、ソニック いろんな人のスマブラ配信にいます,sonic,0
A,2021-12-29 18:43:05+09:00,3279335294,ちくわぶ,MeigetsuR,187,twitter.com/MeigetsuR/status/1476126616006709250,False,"スマブラでカービィ使ってます。VIPは落ちるものだと諦めると他のキャラさわるとき楽しくなってきたゾ　
煽りにはめげないしょげない生かしてはおかない　
趣味でドット絵頑張って打ってますー
ウマ娘はじめやした",other,0
A,2021-12-29 18:43:08+09:00,1147744014256357376,Rhyme@ブルアカキッズ,yz_Aiharhyme,70,twitter.com/yz_Aiharhyme/status/1476126630682984452,True,スマブラ(セフィロス)サマポケプロセカポケモンブルアカ。変わった剣士キャラが好き。,other,0
B,2021-12-29 18:43:15+09:00,210780243,大豆,blackbean5088,444,twitter.com/blackbean5088/status/1476126661372694529,False,格ゲーだったりアニメだったり漫画だったり,other,0
B,2021-12-29 18:43:20+09:00,1892574883,ふみふみ＿ふみおー,fumifumi_basis_,624,twitter.com/fumifumi_basis_/status/1476126679911526402,False,"ゴクリンになりたい男（◆ω´８｀）
普段はふみふみ、スマブラではふみおーで通しています。
好きな方で呼んでください。
絵を描いたりゲームしたり、雑多なアカウントです。
スマブラSP（パルテナあいしてる）",other,0
B,2021-12-29 18:43:29+09:00,2726639664,ロジックス,Maxcoffee88,1860,twitter.com/Maxcoffee88/status/1476126720545914880,False,Logix スマブラ/ssbu.Ike、APEX、valorant、マキオン、遊戯王。スマブラSP.アイク(IKE)sub.ジョーカー、ファルコ&ベレト、クラウド。スマブラ2019後期JPR81th。全1アナイレイヤー,other,0
A,2021-12-29 18:43:37+09:00,978972406810210305,ニゲう,mcy331,161,twitter.com/mcy331/status/1476126751441186820,True,ナゲキ窓副窓主 チームナ激所属 ridley,other,0
A,2021-12-29 18:43:42+09:00,1079290089950212097,げんぶ,genbu_sbsv,251,twitter.com/genbu_sbsv/status/1476126773436108800,False,ゲームと音楽が好きです テリー窓/構築チームSSS(@themis_decree)所属,other,0
B,2021-12-29 18:43:44+09:00,996561619,Nacht@Asura,goruga3,175,twitter.com/goruga3/status/1476126779819839490,True,"完全にゲーマー。ゲーム音楽好き。
特にFF9とゼノブレイド1の信者です。
FF14@Asura/スマブラSP/オクトラ/ソウルシリーズetc",other,0
B,2021-12-29 18:43:49+09:00,1377552846711746560,ファッ！？ルコン,fa_rcorn,33,twitter.com/fa_rcorn/status/1476126801265315849,False,"ファッ!?ルコンです

あまり関係無い人はフォロー返しません
質問箱https://t.co/Qr9jQStdAn",other,0
A,2021-12-29 18:43:55+09:00,1252911757883879424,アローラのムキムキ🐥,felec2,87,twitter.com/felec2/status/1476126825835544577,False,ポケモントレーナー/ ミュウツー、クッパ使われ/ キシメン翠色/へろメン/名前felec/アイコンはえもさんに頂きました,other,0
A,2021-12-29 18:44:04+09:00,549181966,そらからす,sorakarasu,23,twitter.com/sorakarasu/status/1476126866700644352,False,7次元先に生まれたかった,other,0
A,2021-12-29 18:44:27+09:00,3114637284,こばゆ🍣,kobayu219,273,twitter.com/kobayu219/status/1476126960627892226,False,ヘッダーは #今日のこばゆごはん,other,0
B,2021-12-29 18:44:52+09:00,3026062374,Error,Ncerror_,526,twitter.com/Ncerror_/status/1476127065091231750,False,人生ラブライブ/DR2(七海千秋),other,0
B,2021-12-29 18:44:56+09:00,1337157182123515904,〜フラウト〜,flauto_ssbu,39,twitter.com/flauto_ssbu/status/1476127084020113412,False,フラウト(@flauto_poke)のスマブラアカウント　大信州スマブラ同好会 SSBU:ピカチュウ,other,0
A,2021-12-29 18:45:07+09:00,952901647830736896,リュドミラ@ロゼチコ窓主,lyud_smash,554,twitter.com/lyud_smash/status/1476127128966266880,False,"ロゼッタメインの人。時々ポケモンとかデュエマとか。ロゼッタ&チコ窓主。ロゼッタ&チコ窓の参加希望者はリプライまたはDMにて受け付けています。
窓アカウント→@SP_Rosalina
Japan Rosalina&Luma Discord leader.",other,0
A,2021-12-29 18:45:10+09:00,1080716640105328640,くりぼー,Kuribouuuuu,564,twitter.com/Kuribouuuuu/status/1476127141884723201,False,"Olimar,Pt,Minmin?",pikmin,0
A,2021-12-29 18:45:43+09:00,782129924769353728,TC有馬│ルナマド,Lunamado22,6074,twitter.com/Lunamado22/status/1476127281810911236,False,"有馬温泉のeスポーツチーム トレスコルヴォス有馬所属（@TresCorvos）
スマブラSP(ルイージ・クッパ)/
スマバトSP16優勝 Nintendo LIVE 2019準優勝
たまに記事を書きます 実況・解説も出来ます",other,0
B,2021-12-29 18:45:48+09:00,357174836,てんぷら/Tempra,tempra_chan,2575,twitter.com/tempra_chan/status/1476127301780008961,True,"スマブラユーザーオフ大会運営 @EastGeekSmash esports バーチャルYouTuber好き. Photo by @Darimoko, Header by @harunoparu",other,0
B,2021-12-29 18:45:57+09:00,4622319434,エルナ｜ベレト/ベレス副窓主,HiBk1a,501,twitter.com/HiBk1a/status/1476127339549696002,False,【焦らず戦おう】スマブラにどハマりしてるいい歳した大人です。ベレト/ベレスの副窓主をしています。興味のある方はご連絡お待ちしております。ベレス師で最強を目指す！アイコンは蒔野さん(@m1n0f2e1_)に描いていただきました。,other,0
B,2021-12-29 18:46:08+09:00,1168573837861998592,ハッピー,ssbu_8P,39,twitter.com/ssbu_8P/status/1476127384554598406,False,シーク、ディディーメインです,other,0
B,2021-12-29 18:46:34+09:00,1323218949773799425,ℕ𝕪𝕚𝕜𝕒,NyikaWindy,23,twitter.com/NyikaWindy/status/1476127496114679809,False,スマブラSP,other,0
B,2021-12-29 18:46:50+09:00,1283881513193357312,アズ,Lqk6ZtCp9q3u13c,43,twitter.com/Lqk6ZtCp9q3u13c/status/1476127563424870404,False,スマブラ好きピクオリポケトレ好きFGO好きグラブル好きバンドリ好きウマ娘好き無言フォローごめんなさい,pikmin,0
B,2021-12-29 18:46:55+09:00,1320358926349520896,Ⅺ:イレヴン,XI_eleven11,96,twitter.com/XI_eleven11/status/1476127580684435456,True,スマブラSP ピチュー  しのスマ・スマぶくろに出没しがち 週4ラーメン男,other,0
A,2021-12-29 18:47:06+09:00,1073139407836729344,Lazuli(Pi),LAZpit,957,twitter.com/LAZpit/status/1476127630034280448,False,スマブラプレイヤー　PIT/SHEIK/PT,other,0
A,2021-12-29 18:47:19+09:00,1068183028449439745,GiuLietta/ジュリエッタ,SP_GiuLietta,125,twitter.com/SP_GiuLietta/status/1476127682052378624,False,SSBU ☟Youtubeやってる☟ icon: hnzk_aroma,other,0
B,2021-12-29 18:47:21+09:00,1187765961799028743,Fern,Fern_data,263,twitter.com/Fern_data/status/1476127692592652288,False,ふぁーんです。キャプつよ。,other,0
B,2021-12-29 18:47:23+09:00,4880713528,もりた,shunki_stan,45,twitter.com/shunki_stan/status/1476127698456289282,False,片浜→沼西→近大4 stan the man,other,0
B,2021-12-29 18:47:28+09:00,1303658563139596288,0k/おーけー,0k_ssb,13,twitter.com/0k_ssb/status/1476127722426765317,False,リドリー　勇者　 山梨に幽閉,other,0
A,2021-12-29 18:47:28+09:00,1323927817,Eim,eim09ssbu,17013,twitter.com/eim09ssbu/status/1476127720417685505,False,SSBU:Sheik,other,0
A,2021-12-29 18:47:45+09:00,2342111724,みどる,Ragingruler,127,twitter.com/Ragingruler/status/1476127793704730625,False,武田玲奈/BiSHハシヤスメ/スマブラSP/ポケカ,other,0
B,2021-12-29 18:47:49+09:00,3034497620,まむあ,tatsumi_0314,4117,twitter.com/tatsumi_0314/status/1476127808854585346,False,七海千秋を愛しています ポケモンと🌈🕒が生き甲斐 最推し🎲🎋 ジョーカー万年魔境,other,0
A,2021-12-29 18:47:56+09:00,926624786867822593,みかんラムネ,mknrmn,56,twitter.com/mknrmn/status/1476127837979832320,False,焦らず戦おう ベレト,other,0
B,2021-12-29 18:47:59+09:00,1143614238306340864,ユウ,bgdm767_r,20,twitter.com/bgdm767_r/status/1476127849887461385,False,FE風花雪月が神ゲーなのでベレトを使います ベレト/ベレス窓 ファルコ窓,other,0
B,2021-12-29 18:48:03+09:00,1364525534508552197,かぐやま2,jdsdiA9Ph7ibGTo,2,twitter.com/jdsdiA9Ph7ibGTo/status/1476127867935522821,False,ゲーム雑感,other,0
B,2021-12-29 18:48:19+09:00,1190856299979739136,ふう！@あたおか,fuhaikemen,293,twitter.com/fuhaikemen/status/1476127933693837314,False,"CF窓ベレトス窓所属。色々やるスマブラー！ベレト勝ち上がり乱闘最終戦全員生存達成済。気軽に絡んでください！
 好きピ@rkc0_",other,0
A,2021-12-29 18:48:46+09:00,1103437174421184512,skoll(すこーる),skoll_7,179,twitter.com/skoll_7/status/1476128048793948160,True,スマブラ ネスで頑張りたい amiibo enjoy勢 FGO微課金 ヘッダー作成@massa240massa さん,other,0
A,2021-12-29 18:48:50+09:00,1249364811709706245,ふい,fui2625,84,twitter.com/fui2625/status/1476128065755705351,False,,other,0
A,2021-12-29 18:48:54+09:00,829112950430408704,さろめ,Sar0MofDee,587,twitter.com/Sar0MofDee/status/1476128081488543749,False,"カービィファイターズ2 バンダナワドルディ メタナイト
SSBU DOUGAZEI リンク窓副窓主 ウメブラ33位
東方 豊聡耳神子がすき　#さろアート",other,0
A,2021-12-29 18:49:12+09:00,705326748045410304,あまちゃん,nounenjeje,25,twitter.com/nounenjeje/status/1476128157615149058,False,,other,0
B,2021-12-29 18:49:19+09:00,1151401388892553216,おこた☁️🥊,okota_or,623,twitter.com/okota_or/status/1476128185905725442,True,ゲームが大好きな人です！/スマブラ、Fortnite、APEX(@okota_rapido)を主にやっています！/「#VIPいきてぇ」/Fortniteのスクショ撮ってます(無断使用❌)/アイコンはPukkaさん！(@KmPukka),other,0
A,2021-12-29 18:49:23+09:00,1159496952364408832,シュラ,3rTjv,180,twitter.com/3rTjv/status/1476128203538591745,False,阿鼻叫喚のカルテット 下のリンクは質問箱 スプラ(リッター)、スマブラ、モンハン スマブラメモ帳@SSBU_hinagiku おまかせ窓民 リドリー https://t.co/KFVqN3mbvN アイコン@ononokiitigo,other,0
B,2021-12-29 18:49:39+09:00,830166079125151744,いのこ,ssbu_inokofox,140,twitter.com/ssbu_inokofox/status/1476128271477907460,False,SSBU/FOX&CLOUD 明大スマサー 倉田ましろをすこれ ワートリを布教したい スマ勢は基本フォロバします,other,0
B,2021-12-29 18:49:45+09:00,2661892248,つっつん,tran_Mercury,425,twitter.com/tran_Mercury/status/1476128295418994688,False,"多趣味
ヘッダーはイーク @Teteglam1258から
新日本プロレス、L I J 好き。ヒプマイは僧侶とヤクザと小説家。ラブライブは近江彼方。
スマブラはクラウド。
北九州の人間",other,0
B,2021-12-29 18:50:19+09:00,1178621410857480192,しゅーとんメンバーの恥(mado),mado_smash,172,twitter.com/mado_smash/status/1476128437190668291,False,お絵描きするマン しゅーとんメンバー SSBU_Roy スマブラファンボーイ,other,0
B,2021-12-29 18:50:30+09:00,1074249800873201664,いち。/Ichi.,ichi_ssbu_yusya,168,twitter.com/ichi_ssbu_yusya/status/1476128483441258497,False,瓶投げて燃やして斧投げてクロス投げてます。アイコンは @bassmumu さんのフリーアイコンです。,other,0
B,2021-12-29 18:50:32+09:00,748710305501356032,ミケ,mike_3015,82,twitter.com/mike_3015/status/1476128494749102085,False,"スマブラー大学生 ssbu pit
マデューラは故郷 ダークソウル2はいいぞ",other,0
B,2021-12-29 18:50:33+09:00,3326416680,ろき,roki_1236,81,twitter.com/roki_1236/status/1476128497374732291,False,ポケモンとスマブラとスプラとapex,other,0
